date,DB Carry Index,DB Valuation Index,DB Momentum Index,S&P 500 Index,SPX Volatility Index,MSCI EAFE Index,JP US Aggregate Bond Index,Doppio Systematic Currency
06/01/2014,547.23,479.6994,365.4614,3277.48,13.55,1893.19,526.837,29745.79
07/01/2014,547.89,480.91409,365.0918,3297.45,12.92,1895.14,527.088,29867.16
08/01/2014,548.22,480.8212,366.03171,3297.74,12.87,1903.06,526.08,29874.72
09/01/2014,546.25,481.83209,366.59189,3298.87,12.89,1892.69,526.138,29924.95
10/01/2014,546.41,480.07669,365.7215,3306.49,12.14,1910.51,529.647,29961.3
13/01/2014,549.87,478.5072,361.8952,3265.27,13.28,1915.64,530.802,29772.56
14/01/2014,550.63,478.25421,363.31689,3300.61,12.28,1907.23,530.601,30057.98
15/01/2014,550.66,480.01639,363.55099,3317.75,12.28,1916.3,528.424,29977.17
16/01/2014,545.37,483.172,366.1546,3313.36,12.53,1916.4,529.392,30067.45
17/01/2014,545.3,482.92941,365.99109,3300.51,12.44,1919.9,529.502,30196.93
20/01/2014,544.75,483.5249,365.68979,3300.51,12.44,1918.19,529.927,30166.73
21/01/2014,547.08,483.14661,365.81439,3309.74,12.87,1918.62,529.366,30128.4
22/01/2014,548.16,481.698,365.82458,3312.04,12.84,1923.41,529.13,30200.63
23/01/2014,543.71,482.42801,368.11951,3282.64,13.77,1916.36,532.096,30612.86
24/01/2014,536.34,485.46661,367.86899,3214.13,18.14,1881.51,533.685,30511.14
27/01/2014,537.21,485.4855,368.02121,3198.57,17.42,1858.23,533.037,30556.85
28/01/2014,540.01,483.89691,367.12961,3218.21,15.8,1860.91,532.995,30514.34
29/01/2014,537.23,485.40741,367.52231,3185.7,17.35,1864.69,534.15,30428.72
30/01/2014,535.95,486.68719,367.3497,3221.78,17.29,1847.18,532.964,30257.47
31/01/2014,533.19,489.19861,366.19839,3200.95,18.41,1837.64,533.353,30178.38
03/02/2014,534.28,487.98859,363.5733,3127.87,21.44,1820.39,535.35,30110.89
04/02/2014,536.81,487.0336,362.44781,3151.94,19.11,1796.86,534.794,29909.73
05/02/2014,538.7,485.76611,361.42249,3146.49,19.95,1807.92,534.985,30037.88
06/02/2014,541.96,482.70691,361.9216,3187.25,17.23,1832.15,534.681,30038.08
07/02/2014,542.3,482.1163,363.1264,3229.64,15.29,1851.35,535.49,30102.74
10/02/2014,542.61,481.17899,362.43161,3234.79,15.26,1861.55,535.807,30192.62
11/02/2014,545.82,478.4866,362.39771,3270.74,14.51,1882.74,535.556,30184.76
12/02/2014,548.54,478.4039,361.68469,3271.47,14.3,1890.26,533.769,30150.31
13/02/2014,545.74,479.2146,363.6091,3290.82,14.14,1889.48,536.081,30270.26
14/02/2014,545.81,478.6911,363.53922,3306.92,13.57,1896.46,536.77,30245.5
17/02/2014,545.71,478.26251,363.5679,3306.92,13.57,1905.91,537.001,30293.78
18/02/2014,545.33,476.45541,364.01871,3311.27,13.87,1920.57,537.781,30305.58
19/02/2014,545.56,476.29749,363.83691,3289.83,15.5,1921.95,537.577,30215.13
20/02/2014,543.19,478.76971,364.94,3310.27,14.79,1908.55,536.26,30147.77
21/02/2014,543.1,477.79611,365.78131,3304.36,14.68,1924.84,536.97,30233.06
24/02/2014,546.22,476.21399,363.1904,3324.84,14.23,1931.44,536.854,30276.24
25/02/2014,546.25,476.125,363.28149,3320.43,13.67,1938.47,538.227,30275.89
26/02/2014,545.2,477.81381,363.44019,3321.15,14.35,1925.86,538.111,30303.47
27/02/2014,546.2,477.4743,363.65421,3338.05,14.04,1923.34,539.418,30316.13
28/02/2014,544.96,475.96591,365.44641,3347.38,14,1935.88,540.607,30459.42
03/03/2014,542.25,477.70221,365.04309,3322.85,16,1898.87,541.529,30415.55
04/03/2014,546.23,476.58041,363.93619,3373.64,14.1,1922.69,539.569,30536.74
05/03/2014,548.85,475.1178,363.5719,3374.1,13.89,1925.66,539.544,30588.9
06/03/2014,550.96,472.50449,364.62109,3380.49,14.21,1940.23,539.18,30457.91
07/03/2014,550.31,471.71609,365.3175,3382.57,14.11,1927.45,538.445,30446.88
10/03/2014,549.33,472.36429,365.2388,3381.22,14.2,1916.73,538.728,30309.25
11/03/2014,550.43,471.9838,364.70721,3364.17,14.8,1917.99,538.666,30323.18
12/03/2014,547.3,473.3103,365.53079,3366.07,14.47,1898.2,539.978,30350.67
13/03/2014,549.76,471.98419,364.15701,3327.11,16.22,1889.43,542.064,30413.39
14/03/2014,546.82,473.66379,363.92581,3317.81,17.82,1867.14,542.625,30422.52
17/03/2014,549.36,472.49249,363.11401,3349.71,15.64,1878.4,541.998,30437.79
18/03/2014,550.78,473.19791,361.75699,3373.98,14.52,1890.8,542.374,30475.57
19/03/2014,549.58,474.0993,363.65311,3353.29,15.12,1888.12,540.89,30634.73
20/03/2014,547.75,476.0881,363.06549,3373.6,14.52,1864.01,537.955,30646.81
21/03/2014,549.11,476.7363,361.60699,3363.72,15,1868.31,538.66,30626.26
24/03/2014,550.04,476.36969,361.1012,3347.36,15.09,1861.84,539.194,30565.94
25/03/2014,551.23,476.58859,360.24829,3362.44,14.02,1877.71,539.431,30617.69
26/03/2014,553.75,477.28619,359.43579,3339,14.93,1892.99,540.484,30856.66
27/03/2014,557.09,476.77179,357.638,3333.23,14.62,1892.86,541.028,30926.39
28/03/2014,557.83,476.25171,359.1301,3348.83,14.41,1904.13,540.019,31002.37
31/03/2014,558.92,474.82239,359.46451,3375.51,13.88,1915.69,540.336,31004.82
01/04/2014,559.63,472.98569,360.17819,3399.51,13.1,1923.44,539.756,30953.26
02/04/2014,558.05,473.54919,359.89169,3409.8,13.09,1926.03,538.404,31016.65
03/04/2014,558.28,475.78741,358.5249,3406,13.37,1924.32,538.024,31027.74
04/04/2014,560.61,476.47171,356.31479,3363.41,13.96,1932.01,539.802,31021.5
07/04/2014,558.44,476.48621,357.4213,3327.27,15.57,1914.93,541.35,30941.17
08/04/2014,558.82,476.4487,356.8183,3340.84,14.89,1914.95,543.056,31023.56
09/04/2014,558.84,475.9584,356.90659,3377.61,13.82,1918.08,543.687,31073.55
10/04/2014,561.01,476.3689,356.7507,3307.08,15.89,1919.8,546.167,31161.9
11/04/2014,559.98,476.17441,357.35461,3276.04,17.03,1896.21,546.238,31152.66
14/04/2014,559.61,477.49591,356.52829,3302.98,16.11,1892.48,544.931,31200.91
15/04/2014,558.24,477.638,357.09241,3325.3,15.61,1882.24,545.692,31125.74
16/04/2014,558.48,478.23929,357.76169,3360.27,14.18,1904.98,544.961,31051.25
17/04/2014,557.49,478.25021,358.31711,3365,13.36,1914.1,544.291,30928.87
18/04/2014,557.49,478.2518,358.3183,3365,13.36,1916.29,544.324,30952.53
21/04/2014,557.49,478.25659,358.3219,3377.75,13.25,1912.14,543.623,30975.04
22/04/2014,559.73,478.16299,357.7092,3391.58,13.19,1927,543.349,31030.52
23/04/2014,556.4,478.05042,359.2916,3384.5,13.27,1926.31,544.545,30848.06
24/04/2014,555.25,478.71552,359.6355,3390.39,13.32,1927.38,544.561,30763.99
25/04/2014,555.42,479.13919,359.80121,3362.95,14.06,1920.47,545.489,30850.92
28/04/2014,554.81,477.17542,360.15121,3374.04,13.97,1918.51,544.904,30780.89
29/04/2014,555.7,477.92279,358.96921,3390.16,13.71,1930.98,544.547,30856.58
30/04/2014,556.72,476.23541,359.3147,3400.46,13.41,1936.67,546.477,30757.22
01/05/2014,556.72,476.23941,359.31769,3400.2,13.25,1943.58,547.085,30719.83
02/05/2014,558.54,475.37341,358.9476,3395.61,12.91,1941.23,547.684,30711.88
05/05/2014,558.54,475.3757,358.9494,3402.23,13.29,1939.04,547.667,30792.97
06/05/2014,560.97,475.1254,358.6416,3371.72,13.8,1944.72,549.351,30788.24
07/05/2014,559.87,474.6796,358.21609,3392.1,13.4,1931.81,549.382,30806.35
08/05/2014,561.16,474.26321,355.85919,3388.29,13.43,1944.74,549.516,30973.31
09/05/2014,560.73,476.64209,354.45569,3394.05,12.92,1931.84,547.509,31023.5
12/05/2014,561.93,476.41519,354.33789,3427.01,12.23,1937.35,546.597,30993.41
13/05/2014,563.22,475.8569,353.4957,3429.3,12.13,1944.89,546.932,31033.68
14/05/2014,563.12,476.63229,352.88971,3413.84,12.17,1948.13,548.882,31205.54
15/05/2014,561.3,477.71521,353.4505,3382.52,13.17,1937.72,549.714,31236.69
16/05/2014,561.91,477.92511,353.04651,3395.21,12.44,1933.3,549.411,31238.67
19/05/2014,561.49,478.86789,352.86169,3408.52,12.42,1928.63,549.429,31299.82
20/05/2014,558.43,478.70779,354.57159,3386.48,12.96,1924.1,548.815,31351.33
21/05/2014,557.39,478.72379,355.37921,3414.45,11.91,1925.9,548.117,31301.63
22/05/2014,558.79,478.3035,354.4483,3422.99,12.03,1934.6,547.787,31354.2
23/05/2014,558.83,479.71109,353.7525,3437.58,11.36,1938.56,547.989,31459.89
26/05/2014,558.83,479.71109,353.7612,3437.58,11.36,1952.65,548.193,31436.76
27/05/2014,559.14,479.32111,353.0354,3458.19,11.51,1950.82,548.213,31474.14
28/05/2014,556.85,480.0293,352.4628,3454.88,11.68,1950.03,549.854,31556.59
29/05/2014,558.11,479.38791,351.28531,3473.86,11.57,1955.68,550.145,31600.29
30/05/2014,557.94,480.7648,352.74149,3480.29,11.4,1956.61,550.055,31537.25
02/06/2014,557.16,481.12161,353.41531,3483.14,11.58,1960.05,548.057,31451.95
03/06/2014,556.34,480.9996,353.80399,3482,11.87,1956.49,546.865,31356.11
04/06/2014,557.11,479.30911,353.9451,3489.21,12.08,1956.66,546.382,31316.38
05/06/2014,558.15,480.3212,353.9567,3512.21,11.68,1961.57,547.315,31340.32
06/06/2014,560.85,477.5827,352.80179,3528.98,10.73,1973.22,548.597,31332.72
09/06/2014,561.14,479.27139,351.81519,3532.47,11.15,1974.15,547.921,31424.67
10/06/2014,562.05,479.88419,350.82581,3531.62,10.99,1973.02,546.783,31422.47
11/06/2014,561.88,480.98581,350.5239,3519.52,11.6,1969.74,547.077,31489.18
12/06/2014,565.45,480.89871,350.311,3495.57,12.56,1971.83,548.199,31367.9
13/06/2014,564.85,479.67441,351.4357,3506.58,12.18,1967.38,547.73,31211.89
16/06/2014,564.83,479.11499,351.828,3509.54,12.65,1963.72,548.669,31180.75
17/06/2014,563.83,480.151,351.7338,3517.23,12.06,1962.86,546.858,31174.99
18/06/2014,562.74,480.84839,352.7746,3544.42,10.61,1967.26,547.887,31076.49
19/06/2014,560.43,482.45151,356.1597,3549.44,10.62,1992.69,549.625,30864.44
20/06/2014,560.57,482.7977,354.7099,3555.6,10.85,1983.81,548.426,30928.5
23/06/2014,561.74,481.84259,354.06131,3555.14,10.98,1980,549.273,30969.03
24/06/2014,560.85,482.25,353.76459,3532.57,12.13,1976.09,549.709,30995.64
25/06/2014,559.95,483.1116,354.79681,3549.96,11.59,1963.74,551.384,30991.89
26/06/2014,560.67,483.45401,354.7955,3546.38,11.63,1963.27,551.877,30912.45
27/06/2014,560.75,482.83881,354.51321,3553.35,11.26,1966.2,552.611,30958.99
30/06/2014,559.93,482.44699,355.0549,3552.18,11.57,1972.12,553.582,31056.06
01/07/2014,560.53,482.1781,356.4462,3576.55,11.15,1986.04,552.726,30974.33
02/07/2014,560.37,482.5878,356.7175,3579.11,10.82,1990.23,551.154,30914.28
03/07/2014,559.92,483.96201,356.7218,3598.73,10.32,1995.49,549.862,30699.41
04/07/2014,559.68,484.10239,355.92249,3598.73,10.32,1993.2,550.034,30723.17
07/07/2014,560.61,483.44159,355.69489,3584.75,11.33,1981.35,550.558,30799.37
08/07/2014,560.42,483.784,356.15271,3560.53,11.98,1964.55,552.027,30866.97
09/07/2014,561.77,482.84241,356.19958,3577.28,11.65,1963.23,552.543,30827.33
10/07/2014,560.86,483.83179,355.767,3562.49,12.59,1943.93,552.574,30876.42
11/07/2014,560.33,484.10229,356.34711,3568.08,12.08,1945.31,552.885,30983.54
14/07/2014,561.11,483.36679,356.78479,3585.37,11.82,1962.21,552.583,30961.62
15/07/2014,559.52,484.67401,356.50891,3578.46,11.96,1954,551.691,31007.08
16/07/2014,559.42,484.53391,355.6058,3593.91,11,1968.84,551.749,30986.23
17/07/2014,558.69,484.52319,354.56339,3551.73,14.54,1954.86,552.716,31061.76
18/07/2014,558.78,484.41599,353.72791,3588.21,12.06,1951.72,552.756,31033.33
21/07/2014,558.47,484.72601,354.0918,3579.99,12.81,1946.79,553.215,31038.89
22/07/2014,559.59,484.00391,353.38339,3597.95,12.24,1961.82,552.565,30981.1
23/07/2014,561.17,482.918,353.35681,3604.3,11.52,1964.86,552.908,30966.79
24/07/2014,558.8,483.4187,352.06711,3606.1,11.84,1969.28,551.897,30983.65
25/07/2014,558.21,483.66861,351.78629,3588.68,12.69,1960,552.187,31105.88
28/07/2014,557.75,483.8522,352.16049,3589.73,12.56,1959.79,552.164,31091.01
29/07/2014,557.16,484.3129,351.6665,3573.65,13.28,1960.95,552.101,31127.6
30/07/2014,556.43,484.94171,352.01379,3574.45,13.33,1949.32,549.595,31174.28
31/07/2014,555.11,486.1843,351.91479,3503.19,16.95,1932.66,549.132,31098.26
01/08/2014,555.55,485.60779,352.32721,3493.18,17.03,1918.14,550.765,31216.29
04/08/2014,556.04,485.45801,352.371,3518.31,15.12,1912.21,551.008,31153.6
05/08/2014,556.06,485.31351,352.30881,3484.56,16.87,1905.08,549.837,31157.74
06/08/2014,554.77,485.65341,351.04361,3485.67,16.37,1890.97,550.351,31201.13
07/08/2014,554.79,485.9946,351.07031,3467.14,16.66,1883.08,551.138,31133.35
08/08/2014,554.02,485.76721,351.6601,3507.21,15.77,1870.16,552.569,31080.03
11/08/2014,555.78,484.1998,351.1492,3517.53,14.23,1891.55,551.944,31044.64
12/08/2014,556.15,483.79959,350.63281,3511.96,14.13,1889.77,551.537,31046.68
13/08/2014,557.84,482.4584,350.39041,3536.42,12.9,1897.81,552.266,31023.43
14/08/2014,558.94,481.53131,350.9115,3551.97,12.42,1904.96,553.172,31015.12
15/08/2014,557.86,481.8985,350.8334,3552.17,13.15,1900.52,554.486,30969.52
18/08/2014,558.86,481.392,350.69281,3582.7,12.32,1913.59,553.225,31080.38
19/08/2014,559.17,481.10199,349.81659,3601.33,12.21,1919.99,552.388,31006.27
20/08/2014,559.25,480.767,350.27399,3610.49,11.78,1915.17,551.415,31037.22
21/08/2014,560.88,479.42349,349.30042,3621.23,11.76,1924.4,551.23,31018.49
22/08/2014,561.18,479.3822,349.3334,3614.5,11.47,1913.58,550.588,31088.43
25/08/2014,561.18,479.37839,349.33069,3631.86,11.7,1925.99,550.578,31013.15
26/08/2014,560.14,479.07059,349.0798,3635.71,11.63,1933.4,551.556,31052.16
27/08/2014,560.55,478.86841,349.1315,3636.64,11.78,1936.08,552.759,31159.32
28/08/2014,561.09,478.62631,349.35229,3630.98,12.05,1922.93,552.935,31233.14
29/08/2014,561.46,478.42871,349.09369,3643.34,11.98,1924.62,552.831,31281.57
01/09/2014,562.25,478.61191,349.76529,3643.34,11.98,1924,552.062,31345.35
02/09/2014,561.06,478.267,348.72519,3641.52,12.25,1923.36,549.429,31168.88
03/09/2014,561.27,478.36279,348.9982,3639.35,12.36,1937.3,549.726,31277.55
04/09/2014,563.79,478.09781,347.97571,3633.87,12.64,1932.59,547.275,31561.72
05/09/2014,562.75,479.01291,348.92029,3652.26,12.09,1925.58,547.499,31536.22
08/09/2014,561.25,479.97241,347.86899,3641.66,12.66,1917.07,546.666,31484.23
09/09/2014,559.37,481.4371,348.9541,3617.89,13.5,1905.6,544.207,31410.35
10/09/2014,559.06,482.30389,347.5975,3631.45,12.88,1903.36,543.129,31438.2
11/09/2014,556.05,483.2933,349.1506,3635.66,12.8,1903.85,543.248,31304.24
12/09/2014,555.06,483.6308,349.55881,3614.06,13.31,1900.57,541.293,31368.08
15/09/2014,554,484.93039,349.98419,3611.52,14.12,1897.3,541.712,31284.54
16/09/2014,553.05,485.06079,349.91629,3638.6,12.73,1892.01,541.68,31162.87
17/09/2014,553.92,484.53989,351.19699,3643.4,12.65,1895.61,542.12,31168.17
18/09/2014,557.29,481.1821,350.82919,3661.73,12.03,1903.37,540.159,31391
19/09/2014,557.86,482.2847,351.5386,3660.03,12.11,1901,540.112,31319.48
22/09/2014,556.71,483.59729,351.55341,3630.7,13.69,1888.37,540.455,31355
23/09/2014,553.91,483.81281,350.32281,3610.1,14.93,1876.31,541.606,31374.59
24/09/2014,555.98,484.1803,351.36841,3638.44,13.27,1877.13,540.685,31225.72
25/09/2014,552.54,485.73489,350.42621,3579.61,15.64,1866.41,540.922,31373.09
26/09/2014,551.35,486.92981,351.09171,3610.98,14.85,1856.03,539.475,31288.68
29/09/2014,547.61,487.75281,349.56149,3602.09,15.98,1848.19,539.38,31350.15
30/09/2014,552.03,486.0062,348.81149,3592.25,16.31,1846.08,538.492,31497.4
01/10/2014,550.71,487.76581,349.3038,3544.98,16.71,1830.55,539.95,31417.57
02/10/2014,550.57,488.3284,348.34329,3545.3,16.16,1799.52,540.913,31405.58
03/10/2014,550.52,490.3468,349.3078,3584.94,14.55,1792.34,537.741,31401.34
06/10/2014,551.18,489.8407,348.5665,3579.42,15.46,1807.95,539.725,31355.56
07/10/2014,551.88,489.022,348.15781,3525.29,17.2,1798.85,542.192,31332.74
08/10/2014,548.18,489.8295,347.19101,3588.07,15.11,1787.01,543.355,31378.76
09/10/2014,551.2,488.1062,348.58551,3514.12,18.76,1786.21,544.459,31297.68
10/10/2014,547.77,491.60049,348.1564,3474.23,21.24,1748.97,543.259,31318.9
13/10/2014,546.66,491.3309,347.1311,3417.01,24.64,1755.84,544.471,31398.88
14/10/2014,544.24,493.5416,347.61389,3422.43,22.79,1746.9,545.951,31244.51
15/10/2014,542.64,494.0903,347.5137,3395.03,26.25,1726.59,549.611,31307.1
16/10/2014,541.74,494.7384,347.92599,3395.64,25.2,1714.64,548.082,31383.33
17/10/2014,543.36,493.64621,348.61621,3439.39,21.99,1737.51,547.121,31370.84
20/10/2014,544.21,492.81631,349.72,3470.89,18.57,1747.88,547.208,31318.57
21/10/2014,546.5,492.3782,349.3718,3538.9,16.08,1763.08,546.761,31188.84
22/10/2014,547.28,492.64081,350.03531,3513.47,17.87,1775.06,545.323,31147.14
23/10/2014,546.74,491.29211,350.19031,3556.7,16.53,1776.57,543.552,31046.4
24/10/2014,547.06,490.8439,350.85211,3581.82,16.11,1778.62,544.059,31047.31
27/10/2014,545.2,491.83679,352.13141,3576.47,16.04,1781.35,545.193,31155.4
28/10/2014,546.71,490.62039,353.548,3619.16,14.39,1795.37,545.352,31227.21
29/10/2014,547.55,490.15579,353.84259,3614.53,15.15,1805.63,545.055,31202.23
30/10/2014,546.9,491.73071,354.23459,3637.3,14.52,1798.61,543.07,31281.21
31/10/2014,551.44,488.8598,358.38449,3679.99,14.03,1818.35,539.698,31419.82
03/11/2014,552.13,488.26871,360.71219,3679.58,14.73,1795.74,537.186,31660.19
04/11/2014,547.98,490.60391,361.6947,3669.18,14.89,1805.73,539.524,31525.12
05/11/2014,548.62,490.5687,361.39941,3691.38,14.17,1811.71,537.149,31672.77
06/11/2014,550.23,490.87769,361.30621,3706.45,13.67,1804.1,535.93,31618
07/11/2014,551.83,489.75851,361.603,3708.46,13.12,1798.65,536.189,31648.07
10/11/2014,553.62,488.0752,360.20901,3720.25,12.67,1810.5,536.673,31640.6
11/11/2014,555.88,487.00479,361.9946,3722.84,12.92,1814.16,535.517,31735.04
12/11/2014,558.92,485.02979,360.39709,3721.3,13.02,1808.76,536.495,31801.57
13/11/2014,559.9,484.5267,361.1077,3723.58,13.79,1812.6,536.192,31694.44
14/11/2014,560.81,483.26859,360.66599,3724.92,13.31,1813.19,536.266,31832.8
17/11/2014,561.48,483.85571,360.83441,3727.86,13.99,1805.14,535.965,31903.83
18/11/2014,561.65,481.96991,359.4072,3747.74,13.86,1826.15,536.631,31868
19/11/2014,557.63,483.95551,360.82669,3742.35,13.96,1820.89,535.588,31849.94
20/11/2014,559.15,482.5759,361.3425,3749.87,13.58,1815.14,536.158,31967.41
21/11/2014,563.17,483.04019,362.33371,3770.03,12.9,1831.2,535.997,32175.23
24/11/2014,562.07,482.92609,362.35779,3780.88,12.62,1832.96,536.013,32126.41
25/11/2014,556.2,485.95981,361.82181,3776.94,12.25,1842.26,538.096,32111.02
26/11/2014,556.34,485.9584,362.082,3788.42,12.07,1848.79,539.543,32057.31
27/11/2014,554.54,488.23581,364.62201,3788.42,12.07,1842.63,539.291,31994.19
28/11/2014,553.42,489.07141,366.26151,3778.96,13.33,1839.73,538.914,31965.83
01/12/2014,554.04,489.33469,365.4314,3753.31,14.29,1834.49,538.924,31972.67
02/12/2014,554.1,490.20709,366.85519,3777.47,12.85,1834.33,536.116,32030.08
03/12/2014,554.91,490.74899,368.30621,3792.69,12.47,1831.41,534.969,32195.12
04/12/2014,551.2,491.02719,367.7175,3788.34,12.38,1830.28,536.408,32180.21
05/12/2014,552.19,492.4014,370.87259,3794.68,11.82,1832.11,532.892,32378.09
08/12/2014,549.34,493.88571,369.98041,3767.7,14.21,1824.74,533.806,32357.65
09/12/2014,546.67,494.13699,367.41449,3766.83,14.89,1811.38,537.321,32273.25
10/12/2014,543.56,497.1937,368.93851,3705.51,18.53,1797.34,537.823,32113.74
11/12/2014,543.26,499.5061,373.0473,3723.32,20.08,1787.39,536.814,32173.5
12/12/2014,537.33,502.2645,372.6925,3663.1,21.08,1767.09,539.434,32300.87
15/12/2014,534.75,505.02151,374.1088,3639.97,20.42,1729.49,538.453,32381.81
16/12/2014,530.37,507.74591,375.07141,3609.06,23.57,1752.52,540.907,32518.07
17/12/2014,532.67,507.5538,374.16309,3682.7,19.44,1740.95,538.962,32601.65
18/12/2014,539.71,505.2576,375.9361,3771.72,16.81,1767.33,536.238,32395.57
19/12/2014,542.08,503.4249,376.1799,3788.97,16.49,1782.04,536.298,32390.52
22/12/2014,541.78,503.25439,377.59949,3803.94,15.25,1789.81,536.472,32349.8
23/12/2014,542.72,503.99701,378.14371,3810.78,14.8,1784.58,533.675,32283.3
24/12/2014,541.2,505.0665,379.3259,3810.39,14.37,1790.61,534.12,32303.41
25/12/2014,541.2,505.0639,379.32391,3810.39,14.37,1789.4,534.283,32354.8
26/12/2014,541.2,505.06131,379.32199,3823,14.5,1789.92,534.26,32309.07
29/12/2014,544.98,503.6048,380.2316,3826.95,15.06,1793.46,535.185,32372.04
30/12/2014,547,503.34021,378.28079,3808.69,15.92,1778.04,536.433,32493.23
31/12/2014,546.71,504.76529,381.33499,3769.44,19.2,1774.89,535.706,32364.45
01/01/2015,546.71,504.7659,381.33551,3769.44,19.2,1774.91,535.706,32396.49
02/01/2015,544.52,506.68939,380.40302,3768.68,17.79,1762.42,535.557,32504.34
05/01/2015,544.14,508.98871,379.31009,3700.03,19.92,1726.41,535.367,32695.4
06/01/2015,543.57,511.73041,380.38181,3667.14,21.12,1705.93,537.543,32932.17
07/01/2015,543.99,513.30878,381.50381,3710.94,19.31,1697.01,535.305,32879.54
08/01/2015,550.66,509.29419,382.38699,3777.4,17.01,1733.84,534.684,32999.77
09/01/2015,550.33,508.73181,382.2001,3745.67,17.55,1729.52,536.516,33124.42
12/01/2015,546.04,508.73181,382.2001,3715.36,19.6,1734.47,537.393,33125.4
13/01/2015,546.13,512.26331,382.6662,3706.15,20.56,1745.96,537.573,33133.27
14/01/2015,545.71,512.48853,380.0289,3684.72,21.48,1727.98,540.026,33310.01
15/01/2015,530.68,489.1441,381.37909,3650.74,22.39,1744.97,538.397,34869.99
16/01/2015,522.06,476.43381,381.46359,3699.79,20.95,1741.9,536.407,33902.28
19/01/2015,522.06,482.0426,381.60629,3699.79,20.95,1760.33,538.427,34358.62
20/01/2015,523.43,482.2467,382.70001,3705.64,19.89,1767.6,537.274,34023.14
21/01/2015,517.65,479.5957,379.97571,3723.62,18.85,1778.67,536.814,33644.46
22/01/2015,519.69,479.63989,380.7417,3780.51,16.4,1780.11,534.221,33749.43
23/01/2015,515.55,484.75949,384.63831,3759.76,16.66,1787.71,534.112,33867.58
26/01/2015,518.59,488.4035,384.0199,3769.45,15.52,1792.5,533.609,34324.9
27/01/2015,518.68,491.2724,381.7182,3718.99,17.22,1807.62,536.251,34605.37
28/01/2015,519.48,491.1857,383.77481,3669.1,20.44,1802.63,536.478,34686.89
29/01/2015,514.24,497.36719,380.81021,3704.35,18.76,1792.03,535.537,34928.74
30/01/2015,514.94,496.51361,379.8284,3656.28,20.97,1782.7,536.545,34774.71
02/02/2015,519.07,495.12051,378.38971,3703.77,19.43,1791.11,537.59,34861.47
03/02/2015,515.9,497.3414,375.27631,3757.34,17.33,1805.81,537.11,34898.59
04/02/2015,519.97,495.9234,378.08179,3742.84,18.33,1818.96,536.394,34947.05
05/02/2015,522.31,494.11951,378.82111,3782.11,16.85,1820.75,536.678,34950.26
06/02/2015,524.65,491.75919,381.68021,3770.2,17.29,1812.12,532.73,34860.35
09/02/2015,525.32,492.25861,382.58661,3754.36,18.55,1805.67,532.41,34879.67
10/02/2015,526.16,491.46539,381.26208,3794.62,17.23,1808.94,530.566,34639.2
11/02/2015,524.09,492.99411,383.858,3795.82,16.96,1798.26,529.566,34793.1
12/02/2015,520.96,497.34201,386.21439,3833.35,15.34,1822.82,531.955,34960.23
13/02/2015,526.24,494.6312,384.23389,3849.29,14.69,1839.35,532.294,34832.8
16/02/2015,526.24,494.17709,384.24341,3849.29,14.69,1841.77,531.93,34705.46
17/02/2015,529.92,493.54471,382.435,3856.04,15.8,1841.54,530.079,34581.92
18/02/2015,533.1,494.01541,383.23291,3855,15.45,1854.76,530.396,34543.36
19/02/2015,532,496.61179,382.95731,3851.53,15.29,1863.88,530.604,34638.34
20/02/2015,533.43,494.12479,381.8656,3875.6,14.3,1866.73,530.329,34803.47
23/02/2015,532.23,496.5752,384.29349,3874.46,14.56,1874.42,531.246,34874.76
24/02/2015,532.21,495.95221,384.078,3885.27,13.69,1880.66,532.172,34988.19
25/02/2015,535.1,494.47791,382.3262,3882.95,13.84,1884.08,533.7,34692.59
26/02/2015,536.4,495.1427,384.67471,3877.85,13.91,1880.83,531.244,34571.9
27/02/2015,536.43,493.66299,384.91199,3866.42,13.34,1886.26,531.373,34556.6
02/03/2015,536.07,496.1647,383.86169,3890.32,13.04,1879.48,529.199,34610.93
03/03/2015,537.3,496.81769,383.28271,3872.71,13.86,1870.03,528.342,34398.84
04/03/2015,537.5,497.8197,386.4444,3856.51,14.23,1862.02,526.44,34390.29
05/03/2015,539.39,497.34259,383.63699,3861.29,14.04,1865.56,526.237,34187.63
06/03/2015,539.09,499.38379,386.99509,3807.04,15.2,1848.59,521.235,34434.54
09/03/2015,537.78,501.32458,388.2775,3822.42,15.06,1838.61,521.613,34433.3
10/03/2015,534.82,506.33051,391.77689,3757.83,16.69,1807.49,521.166,34677.7
11/03/2015,534.16,508.2554,393.74951,3751.2,16.87,1807.92,520.227,34889.08
12/03/2015,542,504.04999,391.74481,3799.43,15.42,1821.87,521.334,34918.31
13/03/2015,538.16,506.40601,393.74731,3776.44,16,1815.84,519.279,35161.64
16/03/2015,538.5,508.17691,393.57419,3827.62,15.61,1832.5,520.291,35030.18
17/03/2015,534.78,509.7926,394.33231,3814.91,15.66,1831.17,520.721,35002.97
18/03/2015,534.93,509.60809,396.6124,3861.39,13.97,1845.08,523.562,35317.96
19/03/2015,538.84,504.2666,392.44559,3842.62,14.07,1851.01,523.929,35230.95
20/03/2015,540.87,501.05649,392.60971,3877.26,13.02,1887.31,527.653,35332.43
23/03/2015,541.14,496.93188,387.67661,3870.49,13.41,1900.84,529.709,35275.32
24/03/2015,541.35,494.06451,388.3924,3847.05,13.62,1900.9,529.936,35394.01
25/03/2015,539.47,495.46939,386.7431,3791.13,15.44,1900.12,530.96,35236.81
